customer_id,age,age_group,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases_days
1351,31,adult,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,1,Cash,90
1352,30,adult,Male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,28,Bank Transfer,90
1353,65,senior,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,37,Credit Card,14
1354,39,adult,Male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,4,Cash,90
1355,64,senior,Male,Backpack,Accessories,42,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,21,Bank Transfer,90
1356,59,senior,Male,Shorts,Clothing,91,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,50,PayPal,14
1357,49,middle_aged,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,34,Bank Transfer,365
1358,24,young_adult,Male,Backpack,Accessories,66,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,20,Cash,90
1359,19,young_adult,Male,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,25,Venmo,90
1360,27,adult,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,26,Bank Transfer,14
1361,56,senior,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,4,Bank Transfer,365
1362,49,middle_aged,Male,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,39,Debit Card,30
1363,41,middle_aged,Male,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,No,Express,Yes,29,Cash,7
1364,36,adult,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,47,PayPal,90
1365,68,senior,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,5,Cash,90
1366,28,adult,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,18,Bank Transfer,14
1367,45,middle_aged,Male,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,10,Credit Card,14
1368,60,senior,Male,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,No,Express,Yes,25,Cash,90
1369,21,young_adult,Male,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,2,Cash,7
1370,32,adult,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,48,Venmo,14
1371,27,adult,Male,Scarf,Accessories,67,Montana,L,Peach,Summer,3.8,No,2-Day Shipping,Yes,41,Bank Transfer,90
1372,40,adult,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,42,Credit Card,30
1373,64,senior,Male,Blouse,Clothing,61,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,Yes,44,PayPal,14
1374,18,young_adult,Male,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,6,Cash,90
1375,22,young_adult,Male,Handbag,Accessories,97,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,5,Bank Transfer,90
1376,42,middle_aged,Male,Sneakers,Footwear,31,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,8,Credit Card,365
1377,57,senior,Male,Sandals,Footwear,65,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,Yes,24,PayPal,365
1378,33,adult,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,42,Venmo,30
1379,37,adult,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,24,Venmo,7
1380,21,young_adult,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,38,Venmo,14
1381,51,middle_aged,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,41,Cash,14
1382,30,adult,Male,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,No,Standard,Yes,48,Venmo,90
1383,68,senior,Male,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,No,Express,Yes,16,Bank Transfer,90
1384,36,adult,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,4,Venmo,30
1385,46,middle_aged,Male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,8,Bank Transfer,7
1386,41,middle_aged,Male,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,1,Bank Transfer,14
1387,68,senior,Male,Jacket,Outerwear,56,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,4,Debit Card,90
1388,21,young_adult,Male,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,20,Credit Card,30
1389,62,senior,Male,Dress,Clothing,23,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,40,Cash,90
1390,59,senior,Male,Scarf,Accessories,72,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,8,Debit Card,14
1391,25,young_adult,Male,Hat,Accessories,38,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,42,Debit Card,7
1392,53,middle_aged,Male,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,No,Express,Yes,38,Credit Card,365
1393,31,adult,Male,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,34,Venmo,90
1394,46,middle_aged,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,14,PayPal,14
1395,26,adult,Male,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,39,Cash,7
1396,47,middle_aged,Male,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,40,PayPal,14
1397,37,adult,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,49,Debit Card,30
1398,55,middle_aged,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,33,PayPal,365
1399,30,adult,Male,Dress,Clothing,45,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,25,Credit Card,7
1400,19,young_adult,Male,Hat,Accessories,81,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,48,Venmo,365
1401,36,adult,Male,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,22,Credit Card,90
1402,23,young_adult,Male,Sandals,Footwear,59,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,1,PayPal,7
1403,62,senior,Male,Sunglasses,Accessories,21,North Dakota,L,White,Summer,3.1,No,Express,Yes,47,PayPal,30
1404,26,adult,Male,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,20,Credit Card,14
1405,36,adult,Male,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,10,Debit Card,7
1406,33,adult,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,39,Credit Card,30
1407,32,adult,Male,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,15,Debit Card,30
1408,56,senior,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,11,Credit Card,365
1409,58,senior,Male,Blouse,Clothing,58,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,38,Venmo,7
1410,34,adult,Male,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,41,Cash,14
1411,61,senior,Male,Hat,Accessories,93,Tennessee,M,Purple,Summer,4.0,No,Store Pickup,Yes,18,Debit Card,365
1412,48,middle_aged,Male,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,13,Venmo,90
1413,25,young_adult,Male,Shorts,Clothing,100,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,43,Venmo,365
1414,51,middle_aged,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,12,Bank Transfer,90
1415,29,adult,Male,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,3,Credit Card,14
1416,54,middle_aged,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,12,Credit Card,90
1417,48,middle_aged,Male,Boots,Footwear,56,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,46,Cash,90
1418,62,senior,Male,Shorts,Clothing,25,Montana,S,Brown,Spring,4.6,No,Standard,Yes,21,Debit Card,14
1419,18,young_adult,Male,Shirt,Clothing,75,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,23,Venmo,90
1420,43,middle_aged,Male,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,4,Debit Card,90
1421,22,young_adult,Male,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,45,PayPal,90
1422,68,senior,Male,Dress,Clothing,100,Pennsylvania,S,Gold,Spring,3.0,No,Standard,Yes,24,Bank Transfer,14
1423,44,middle_aged,Male,Dress,Clothing,27,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,3,PayPal,14
1424,51,middle_aged,Male,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,12,Venmo,90
1425,66,senior,Male,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,34,Bank Transfer,90
1426,59,senior,Male,Coat,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,39,Credit Card,365
1427,60,senior,Male,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,35,PayPal,90
1428,31,adult,Male,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,8,Credit Card,365
1429,20,young_adult,Male,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,No,Express,Yes,42,PayPal,90
1430,24,young_adult,Male,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,6,Credit Card,90
1431,48,middle_aged,Male,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,3,Credit Card,14
1432,39,adult,Male,Pants,Clothing,88,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,29,Venmo,90
1433,34,adult,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Express,Yes,32,Debit Card,90
1434,70,senior,Male,Hoodie,Clothing,60,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,45,Debit Card,7
1435,59,senior,Male,Sweater,Clothing,64,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,21,Debit Card,14
1436,45,middle_aged,Male,Scarf,Accessories,95,Oregon,XL,Black,Fall,4.0,No,Standard,Yes,41,Cash,7
1437,35,adult,Male,Sneakers,Footwear,83,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,23,PayPal,14
1438,69,senior,Male,Boots,Footwear,97,Montana,XL,Orange,Winter,4.2,No,Free Shipping,Yes,14,Cash,365
1439,58,senior,Male,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,24,Debit Card,30
1440,25,young_adult,Male,Boots,Footwear,48,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,Yes,25,Cash,14
1441,27,adult,Male,Sandals,Footwear,76,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,13,Venmo,30
1442,34,adult,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,3,Venmo,90
1443,53,middle_aged,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,42,Credit Card,365
1444,58,senior,Male,Sandals,Footwear,47,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,2,Cash,30
1445,32,adult,Male,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,No,Express,Yes,26,Cash,90
1446,64,senior,Male,Belt,Accessories,51,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,24,Credit Card,365
1447,63,senior,Male,Jeans,Clothing,35,Wyoming,XL,Red,Summer,3.2,No,Express,Yes,6,Credit Card,90
1448,23,young_adult,Male,Hoodie,Clothing,57,New Mexico,S,Beige,Summer,3.0,No,Next Day Air,Yes,25,PayPal,30
1449,64,senior,Male,Boots,Footwear,95,West Virginia,M,Black,Summer,3.6,No,Free Shipping,Yes,11,Credit Card,90
1450,18,young_adult,Male,Socks,Clothing,41,New York,L,Lavender,Winter,2.5,No,Store Pickup,Yes,20,Cash,90
1451,25,young_adult,Male,Dress,Clothing,44,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,25,Cash,90
1452,54,middle_aged,Male,Jacket,Outerwear,34,Utah,M,Maroon,Fall,2.5,No,Next Day Air,Yes,35,PayPal,90
1453,60,senior,Male,Jacket,Outerwear,25,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,11,Bank Transfer,90
1454,36,adult,Male,Boots,Footwear,93,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,41,Bank Transfer,14
1455,66,senior,Male,Sneakers,Footwear,50,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,Yes,17,Credit Card,365
1456,60,senior,Male,Pants,Clothing,79,Alabama,L,Silver,Fall,4.9,No,Express,Yes,1,PayPal,90
1457,59,senior,Male,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,30,PayPal,90
1458,58,senior,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,47,Venmo,14
1459,35,adult,Male,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,No,2-Day Shipping,Yes,34,Venmo,7
1460,20,young_adult,Male,Shoes,Footwear,35,Maine,L,Yellow,Winter,4.8,No,Express,Yes,18,Venmo,14
1461,70,senior,Male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,33,Venmo,14
1462,54,middle_aged,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,Yes,42,Venmo,90
1463,38,adult,Male,Sneakers,Footwear,90,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,2,Venmo,90
1464,54,middle_aged,Male,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,No,Store Pickup,Yes,1,Bank Transfer,30
1465,33,adult,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,23,Bank Transfer,90
1466,46,middle_aged,Male,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,No,Store Pickup,Yes,42,Cash,14
1467,58,senior,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,3,PayPal,365
1468,30,adult,Male,Jewelry,Accessories,27,Ohio,XL,Olive,Winter,4.7,No,Store Pickup,Yes,16,Debit Card,14
1469,42,middle_aged,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,No,Express,Yes,46,Cash,14
1470,28,adult,Male,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,No,Standard,Yes,31,PayPal,90
1471,43,middle_aged,Male,Sandals,Footwear,27,California,M,Silver,Spring,3.9,No,Next Day Air,Yes,15,Cash,90
1472,31,adult,Male,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,48,Venmo,90
1473,39,adult,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,11,Cash,7
1474,69,senior,Male,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,No,Express,Yes,20,Credit Card,90
1475,31,adult,Male,Sweater,Clothing,72,New Jersey,S,Pink,Fall,3.9,No,Next Day Air,Yes,6,Credit Card,30
1476,44,middle_aged,Male,Blouse,Clothing,61,Rhode Island,M,Teal,Spring,4.0,No,Express,Yes,24,Cash,30
1477,39,adult,Male,Hat,Accessories,56,Wyoming,M,Magenta,Fall,4.1,No,Next Day Air,Yes,18,Credit Card,30
1478,24,young_adult,Male,Belt,Accessories,32,Oregon,XL,Silver,Summer,4.3,No,Standard,Yes,1,PayPal,90
1479,28,adult,Male,Gloves,Accessories,23,Washington,M,Blue,Summer,4.2,No,Free Shipping,Yes,13,Venmo,14
1480,48,middle_aged,Male,Coat,Outerwear,100,Washington,L,Black,Spring,4.0,No,Standard,Yes,2,Bank Transfer,7
1481,39,adult,Male,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,26,Cash,90
1482,64,senior,Male,Skirt,Clothing,33,Maryland,S,Gray,Spring,3.3,No,Standard,Yes,31,PayPal,90
1483,28,adult,Male,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,43,Bank Transfer,7
1484,39,adult,Male,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,No,Next Day Air,Yes,12,Debit Card,14
1485,49,middle_aged,Male,Shorts,Clothing,46,Nebraska,M,Teal,Summer,4.4,No,Store Pickup,Yes,22,Venmo,90
1486,22,young_adult,Male,Gloves,Accessories,56,Nebraska,L,Red,Spring,3.4,No,Standard,Yes,3,Cash,14
1487,25,young_adult,Male,Sneakers,Footwear,73,Idaho,S,Yellow,Spring,5.0,No,Free Shipping,Yes,23,Venmo,90
1488,40,adult,Male,Skirt,Clothing,44,Arizona,L,Black,Summer,4.6,No,Store Pickup,Yes,26,PayPal,365
1489,23,young_adult,Male,Hat,Accessories,44,Hawaii,L,Pink,Winter,4.0,No,Standard,Yes,37,Credit Card,7
1490,24,young_adult,Male,Jewelry,Accessories,26,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,42,Venmo,90
1491,66,senior,Male,Sneakers,Footwear,52,Louisiana,L,Olive,Spring,4.9,No,Express,Yes,15,Venmo,14
1492,27,adult,Male,Shirt,Clothing,54,Arkansas,S,Black,Summer,2.7,No,Free Shipping,Yes,10,Bank Transfer,90
1493,62,senior,Male,Jacket,Outerwear,38,North Carolina,M,Maroon,Summer,4.5,No,Free Shipping,Yes,3,Venmo,90
1494,70,senior,Male,Belt,Accessories,44,North Dakota,S,Gold,Fall,2.7,No,Standard,Yes,44,Credit Card,90
1495,43,middle_aged,Male,T-shirt,Clothing,76,Montana,M,Gray,Spring,3.0,No,Next Day Air,Yes,23,Bank Transfer,14
1496,45,middle_aged,Male,Jewelry,Accessories,23,Rhode Island,M,Brown,Winter,4.5,No,Next Day Air,Yes,6,PayPal,7
1497,63,senior,Male,T-shirt,Clothing,98,Idaho,M,Purple,Winter,5.0,No,Standard,Yes,9,Venmo,14
1498,69,senior,Male,Jacket,Outerwear,33,Michigan,S,Magenta,Spring,3.8,No,2-Day Shipping,Yes,16,Debit Card,90
1499,59,senior,Male,Sweater,Clothing,32,Illinois,M,Teal,Summer,3.1,No,Standard,Yes,46,Venmo,14
1500,19,young_adult,Male,Boots,Footwear,85,Georgia,S,Olive,Fall,3.4,No,Free Shipping,Yes,24,Credit Card,90
1501,63,senior,Male,Jeans,Clothing,69,Alabama,L,Maroon,Summer,4.8,No,Next Day Air,Yes,22,Debit Card,30
1502,37,adult,Male,Jeans,Clothing,55,Alaska,XL,Silver,Spring,2.7,No,Standard,Yes,13,Debit Card,90
1503,37,adult,Male,Pants,Clothing,66,Massachusetts,M,Black,Summer,3.2,No,Store Pickup,Yes,20,Cash,14
1504,50,middle_aged,Male,Jacket,Outerwear,30,Michigan,M,Maroon,Fall,3.9,No,2-Day Shipping,Yes,46,Cash,90
1505,60,senior,Male,Jacket,Outerwear,80,Alaska,M,Teal,Winter,4.2,No,Next Day Air,Yes,10,Bank Transfer,30
1506,46,middle_aged,Male,Belt,Accessories,20,North Dakota,M,Teal,Summer,3.0,No,Express,Yes,39,Cash,30
1507,35,adult,Male,Shirt,Clothing,30,South Carolina,L,Beige,Fall,3.0,No,2-Day Shipping,Yes,44,PayPal,90
1508,66,senior,Male,Dress,Clothing,86,Pennsylvania,S,Maroon,Winter,3.7,No,2-Day Shipping,Yes,7,Venmo,365
1509,35,adult,Male,Blouse,Clothing,84,Colorado,L,Beige,Spring,4.4,No,Store Pickup,Yes,3,Cash,90
1510,20,young_adult,Male,Dress,Clothing,54,New Hampshire,XL,White,Summer,4.6,No,Free Shipping,Yes,44,Debit Card,365
1511,55,middle_aged,Male,Blouse,Clothing,30,Maryland,XL,Gray,Fall,3.0,No,Free Shipping,Yes,31,Venmo,365
1512,34,adult,Male,Dress,Clothing,91,Georgia,M,Violet,Winter,3.6,No,Express,Yes,48,Credit Card,7
1513,60,senior,Male,Sneakers,Footwear,23,Wisconsin,L,Silver,Winter,3.9,No,Standard,Yes,18,PayPal,14
1514,22,young_adult,Male,Socks,Clothing,35,Texas,M,Red,Spring,4.1,No,Free Shipping,Yes,27,Cash,30
1515,26,adult,Male,Shoes,Footwear,90,Utah,L,Brown,Winter,3.9,No,2-Day Shipping,Yes,1,Venmo,7
1516,39,adult,Male,Jeans,Clothing,93,Indiana,S,Turquoise,Fall,3.9,No,2-Day Shipping,Yes,34,Cash,7
1517,20,young_adult,Male,Jeans,Clothing,68,Nevada,L,Indigo,Winter,4.5,No,Express,Yes,5,Bank Transfer,14
1518,57,senior,Male,Gloves,Accessories,41,New Hampshire,M,Violet,Spring,3.4,No,Standard,Yes,12,Cash,90
1519,68,senior,Male,Belt,Accessories,73,New York,M,Yellow,Winter,4.1,No,Next Day Air,Yes,14,Venmo,14
1520,50,middle_aged,Male,Sunglasses,Accessories,73,Texas,L,Cyan,Fall,4.9,No,Next Day Air,Yes,40,PayPal,7
1521,21,young_adult,Male,Hat,Accessories,66,Iowa,M,Brown,Summer,4.4,No,2-Day Shipping,Yes,39,Cash,90
1522,29,adult,Male,Backpack,Accessories,59,Washington,M,White,Summer,2.7,No,2-Day Shipping,Yes,50,Bank Transfer,7
1523,38,adult,Male,Shorts,Clothing,72,Tennessee,L,Yellow,Spring,4.8,No,Free Shipping,Yes,5,Debit Card,30
1524,54,middle_aged,Male,Socks,Clothing,88,Georgia,M,White,Summer,3.3,No,2-Day Shipping,Yes,35,Debit Card,365
1525,22,young_adult,Male,Socks,Clothing,76,Massachusetts,L,Pink,Summer,4.4,No,Free Shipping,Yes,6,Cash,14
1526,29,adult,Male,Belt,Accessories,31,Oregon,M,Indigo,Winter,4.6,No,2-Day Shipping,Yes,22,Cash,14
1527,41,middle_aged,Male,Jacket,Outerwear,22,Oklahoma,L,White,Summer,3.1,No,Next Day Air,Yes,27,PayPal,30
1528,26,adult,Male,Hat,Accessories,75,Wisconsin,L,Red,Fall,4.5,No,2-Day Shipping,Yes,33,Debit Card,14
1529,69,senior,Male,T-shirt,Clothing,75,Oregon,S,Red,Spring,4.0,No,Store Pickup,Yes,47,Venmo,14
1530,20,young_adult,Male,Backpack,Accessories,63,Georgia,M,Lavender,Winter,3.1,No,Free Shipping,Yes,48,Credit Card,14
1531,59,senior,Male,Coat,Outerwear,21,New Mexico,M,Teal,Spring,3.9,No,Next Day Air,Yes,22,Bank Transfer,90
1532,63,senior,Male,Backpack,Accessories,83,Mississippi,S,Violet,Spring,4.5,No,Next Day Air,Yes,8,PayPal,14
1533,68,senior,Male,Jacket,Outerwear,46,Wisconsin,S,Silver,Winter,4.4,No,Next Day Air,Yes,5,PayPal,90
1534,50,middle_aged,Male,Shoes,Footwear,59,New Hampshire,M,Gold,Summer,3.6,No,2-Day Shipping,Yes,16,Bank Transfer,90
1535,55,middle_aged,Male,Blouse,Clothing,66,Wyoming,M,Green,Summer,3.4,No,Free Shipping,Yes,26,Venmo,14
1536,36,adult,Male,Sandals,Footwear,74,West Virginia,S,Turquoise,Fall,4.0,No,2-Day Shipping,Yes,8,Venmo,30
1537,18,young_adult,Male,Sunglasses,Accessories,82,Michigan,M,Indigo,Summer,2.6,No,Store Pickup,Yes,17,Cash,90
1538,68,senior,Male,Shoes,Footwear,89,Alaska,L,Black,Spring,3.2,No,Next Day Air,Yes,50,Venmo,365
1539,56,senior,Male,Dress,Clothing,65,Illinois,L,Charcoal,Fall,3.2,No,Standard,Yes,22,Venmo,14
1540,32,adult,Male,Belt,Accessories,55,Hawaii,M,Turquoise,Spring,5.0,No,2-Day Shipping,Yes,19,Cash,90
1541,28,adult,Male,Shorts,Clothing,95,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,14,Bank Transfer,30
1542,24,young_adult,Male,Handbag,Accessories,77,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,Yes,35,Cash,14
1543,59,senior,Male,Blouse,Clothing,44,Hawaii,M,Maroon,Winter,3.5,No,Next Day Air,Yes,43,PayPal,7
1544,56,senior,Male,Jeans,Clothing,89,Wisconsin,M,Indigo,Fall,4.0,No,Standard,Yes,24,Venmo,365
1545,30,adult,Male,Jewelry,Accessories,24,Arkansas,M,Maroon,Spring,3.9,No,Standard,Yes,17,Debit Card,14
1546,48,middle_aged,Male,Belt,Accessories,43,Delaware,M,Black,Winter,4.9,No,Store Pickup,Yes,49,Bank Transfer,365
1547,60,senior,Male,Sneakers,Footwear,51,Oregon,XL,Purple,Summer,3.8,No,Express,Yes,17,Bank Transfer,365
1548,46,middle_aged,Male,Hat,Accessories,46,South Carolina,L,Teal,Summer,3.5,No,Standard,Yes,40,Cash,90
1549,69,senior,Male,Dress,Clothing,32,Maryland,M,Silver,Summer,3.7,No,Store Pickup,Yes,43,Bank Transfer,7
1550,19,young_adult,Male,Sneakers,Footwear,55,Kansas,M,Black,Spring,2.9,No,2-Day Shipping,Yes,19,Debit Card,90
1551,66,senior,Male,Sunglasses,Accessories,26,Arkansas,S,Black,Summer,2.8,No,Free Shipping,Yes,40,Bank Transfer,90
1552,64,senior,Male,Handbag,Accessories,29,Minnesota,M,Olive,Summer,3.7,No,2-Day Shipping,Yes,13,Credit Card,30
1553,54,middle_aged,Male,Blouse,Clothing,49,New Mexico,L,Purple,Spring,3.0,No,Express,Yes,20,Credit Card,30
1554,27,adult,Male,Blouse,Clothing,45,Delaware,M,Indigo,Spring,4.8,No,Free Shipping,Yes,21,Debit Card,90
1555,64,senior,Male,Shorts,Clothing,48,Utah,S,Lavender,Winter,2.7,No,Standard,Yes,18,Cash,14
1556,43,middle_aged,Male,Shorts,Clothing,47,Ohio,S,Cyan,Winter,4.5,No,Free Shipping,Yes,44,Cash,90
1557,43,middle_aged,Male,Hoodie,Clothing,57,Alabama,M,Gold,Fall,2.7,No,Standard,Yes,26,Credit Card,90
1558,27,adult,Male,Backpack,Accessories,34,South Dakota,L,Magenta,Fall,3.5,No,Next Day Air,Yes,34,PayPal,90
1559,35,adult,Male,Sunglasses,Accessories,75,New Mexico,XL,Teal,Fall,3.5,No,Express,Yes,24,Credit Card,90
1560,43,middle_aged,Male,Scarf,Accessories,94,Oregon,L,Beige,Fall,4.5,No,Store Pickup,Yes,23,PayPal,14
1561,57,senior,Male,Hat,Accessories,84,Oregon,M,Teal,Winter,3.8,No,Free Shipping,Yes,3,Debit Card,7
1562,50,middle_aged,Male,Scarf,Accessories,38,Mississippi,M,Indigo,Summer,3.8,No,Standard,Yes,2,Bank Transfer,90
